,L1,L2
2020-01-22,5.55018205780051e-07,1.2878283894851057e-05
2020-01-23,6.264336087937715e-07,1.336317567368604e-05
2020-01-24,6.042322694647788e-07,1.324191528392181e-05
2020-01-27,5.472549215686206e-07,1.2786937472581363e-05
2020-01-28,5.82327830626217e-07,1.29576471699263e-05
2020-01-29,5.024930859810199e-07,1.2433726716887936e-05
2020-01-30,4.759736140333192e-07,1.2057277578156075e-05
2020-01-31,5.135487891334859e-07,1.2596994101617367e-05
2020-02-03,6.625918870298484e-07,1.438560216512645e-05
2020-02-04,6.625918870298484e-07,1.438560216512645e-05
2020-02-05,6.624855576827036e-07,1.438543576385181e-05
2020-02-06,7.252733453778019e-07,1.4820092837311029e-05
2020-02-07,1.229444330337241e-06,2.1420323753348757e-05
2020-02-10,1.298901935455372e-06,2.1550569056248356e-05
2020-02-11,1.2952313339278822e-06,2.1547144776344825e-05
2020-02-12,1.4573190594194048e-06,2.263630762460507e-05
2020-02-13,9.521731236399645e-07,1.6523811396048177e-05
2020-02-14,1.2853350298352902e-06,2.1364193785565046e-05
2020-02-18,1.1704866793563266e-06,2.068209411877907e-05
2020-02-19,1.2265817489246223e-06,2.234347359915243e-05
2020-02-20,1.0560024779066557e-06,2.0844443675551724e-05
2020-02-21,1.9987703944134328e-06,3.24848961921156e-05
2020-02-24,2.093479822260346e-06,3.28214302474623e-05
2020-02-25,2.28812778544283e-06,3.636738969243991e-05
2020-02-26,2.251529666353831e-06,3.628837607368212e-05
2020-02-27,2.251529666353831e-06,3.628837607368212e-05
2020-02-28,2.251529666353831e-06,3.628837607368212e-05
2020-03-02,1.8473261746160792e-06,3.0839728392010215e-05
2020-03-03,1.8083219507236752e-06,3.025641971903464e-05
2020-03-04,1.8084990229664531e-06,3.025645416347161e-05
2020-03-05,1.8083219507236752e-06,3.025641971903464e-05
2020-03-06,1.8385621861150617e-06,3.044232477417957e-05
2020-03-09,1.4622271516185527e-06,2.7471575793680424e-05
2020-03-10,1.3348232756279902e-06,2.6657181631217413e-05
2020-03-11,1.3341914098779625e-06,2.66569699936254e-05
2020-03-12,3.8262022650252114e-07,9.440293309465098e-06
2020-03-13,2.0651029331848205e-07,6.226332915934398e-06
2020-03-16,2.0651029331848205e-07,6.226332915934398e-06
2020-03-17,2.0372442736144383e-07,6.216550816227343e-06
2020-03-18,1.4468629884292044e-07,5.393047201193067e-06
2020-03-19,1.6838695915696147e-07,5.9402945188153864e-06
2020-03-20,6.739852342008199e-07,1.6451585773863764e-05
2020-03-23,6.739852342008199e-07,1.6451585773863764e-05
2020-03-24,5.532230061785631e-07,1.5480885469033593e-05
2020-03-25,5.532230061785631e-07,1.5480885469033593e-05
2020-03-26,5.26942949384414e-07,1.538472356018973e-05
2020-03-27,1.8343322988999565e-08,1.089390061566233e-06
2020-03-30,1.0898920838737687e-08,8.709508831426416e-07
2020-03-31,1.1902749589731195e-08,8.844275480297806e-07
2020-04-01,1.125082932620189e-09,1.58615068319146e-07
2020-04-02,1.125082932620189e-09,1.58615068319146e-07
2020-04-03,5.811345159823804e-07,1.716171266533186e-05
2020-04-06,5.811345159823804e-07,1.716171266533186e-05
2020-04-07,5.308082720538179e-07,1.4242478558169123e-05
2020-04-08,5.308082720538179e-07,1.4242478558169123e-05
2020-04-09,2.7739533443258788e-06,4.9453255126938024e-05
2020-04-13,5.469710364682685e-06,7.15723133253755e-05
2020-04-14,5.615944796699459e-06,7.200878904457074e-05
2020-04-15,5.615944796699459e-06,7.200878904457074e-05
2020-04-16,5.615944796699459e-06,7.200878904457074e-05
2020-04-17,3.3695037125055165e-06,5.4318633247581736e-05
2020-04-20,3.2908583605496344e-06,5.359452079390706e-05
2020-04-21,4.691444872239651e-06,6.288600251649592e-05
2020-04-22,4.691444872239651e-06,6.288600251649592e-05
2020-04-23,5.767169438452785e-06,6.853788748387527e-05
2020-04-24,1.0119172569436269e-05,0.00010368815789622515
2020-04-27,1.680599018563201e-05,0.00017073792097001638
2020-04-28,1.5730170653713075e-05,0.00016853236095917872
2020-04-29,1.6665449114347834e-05,0.00017031183058123425
2020-04-30,2.8430057664722814e-05,0.00025492928110795726
2020-05-01,2.7052326023532184e-05,0.0002528068614450901
2020-05-04,1.9752601252939648e-05,0.00020072997889414854
2020-05-05,1.9729055477102113e-05,0.0002007235785437909
2020-05-06,1.9593520050418765e-05,0.0002006121847575125
2020-05-07,1.95491872185908e-05,0.00020059668174284944
2020-05-08,2.238400157427492e-05,0.00022413650389896717
2020-05-11,2.015149803645308e-05,0.00020748519208996946
2020-05-12,1.9966232370790983e-05,0.00020728236075863654
2020-05-13,1.9848058881606155e-05,0.00020721711748089948
2020-05-14,1.659511472116278e-05,0.00017766737366759278
2020-05-15,1.8881454505098418e-05,0.00018600672379770537
2020-05-18,1.8280715346766602e-05,0.00018236525457515908
2020-05-19,1.4910487483861733e-05,0.00016582912533432987
2020-05-20,6.13464429406782e-06,7.807109944926845e-05
2020-05-21,8.402988564255268e-06,8.888405168328571e-05
2020-05-22,5.6299708344356055e-06,6.740095252693863e-05
2020-05-26,1.4496494181409032e-05,0.00014880197086798637
2020-05-27,1.4496494181409032e-05,0.00014880197086798637
2020-05-28,1.4496494181409032e-05,0.00014880197086798637
2020-05-29,1.4496494181409032e-05,0.00014880197086798637
2020-06-01,1.4299887648774477e-05,0.00014860588670739434
2020-06-02,1.067806887825745e-05,0.00011176323163146778
2020-06-03,5.657699734342217e-06,6.748817727434948e-05
2020-06-04,5.160397577021708e-06,6.573486050275074e-05
2020-06-05,7.396102395001063e-06,9.237556973777254e-05
2020-06-08,7.402148432515612e-06,9.23772871780376e-05
2020-06-09,7.402148432515612e-06,9.23772871780376e-05
2020-06-10,3.0971302119186203e-06,5.079062165258321e-05
2020-06-11,1.326099815256902e-06,3.175591693926784e-05
2020-06-12,1.6150913627037863e-06,3.338674000242535e-05
2020-06-15,1.6805600677407296e-06,3.35553655583711e-05
2020-06-16,2.64227389471926e-06,5.257288587849962e-05
2020-06-17,2.64227389471926e-06,5.257288587849962e-05
2020-06-18,4.8391017301974486e-06,7.027983174650405e-05
2020-06-19,4.8428738965609645e-06,7.02809279073528e-05
2020-06-22,4.8428738965609645e-06,7.02809279073528e-05
2020-06-23,4.872455838071822e-06,7.03040949914045e-05
2020-06-24,4.872455838071822e-06,7.03040949914045e-05
2020-06-25,4.8727746017127586e-06,7.030412400302281e-05
2020-06-26,4.945069613555981e-06,7.036403468511447e-05
2020-06-29,3.843309196077393e-06,5.821891296063566e-05
2020-06-30,3.8023916245753415e-06,5.817373869226517e-05
2020-07-01,3.7710643404015965e-06,5.8144116799816364e-05
2020-07-02,3.7710643404015965e-06,5.8144116799816364e-05
2020-07-06,3.906446790901303e-06,5.84283957995168e-05
2020-07-07,4.011578433848793e-06,5.862079286742611e-05
2020-07-08,4.011578433848793e-06,5.862079286742611e-05
2020-07-09,4.011578433848793e-06,5.862079286742611e-05
2020-07-10,4.146914791011044e-06,5.890328984739031e-05
2020-07-13,4.571775826310968e-06,6.086658396232686e-05
2020-07-14,4.571775826310968e-06,6.086658396232686e-05
2020-07-15,2.815087160554068e-06,4.155038507891925e-05
2020-07-16,3.0299359124875575e-06,4.3852149263860894e-05
2020-07-17,3.0299359124875575e-06,4.3852149263860894e-05
2020-07-20,3.274082911593893e-06,4.521157886117636e-05
2020-07-21,1.8019791479361759e-06,2.9211748795974036e-05
2020-07-22,1.5757392992726798e-06,2.4717070447319084e-05
2020-07-23,1.5757392992726798e-06,2.4717070447319084e-05
2020-07-24,3.284524631562949e-06,4.178297030011705e-05
2020-07-27,3.1534391711532834e-06,4.145921340874283e-05
2020-07-28,3.093291726953476e-06,4.1340327795636874e-05
2020-07-29,3.3479343627055578e-06,4.349300389822318e-05
2020-07-30,2.6226025625689206e-06,3.627713927892819e-05
2020-07-31,2.6226025625689206e-06,3.627713927892819e-05
2020-08-03,2.1319859889281068e-06,3.17348223694978e-05
2020-08-04,2.4086485105462415e-06,3.3143542009593604e-05
2020-08-05,2.4086485105462415e-06,3.3143542009593604e-05
2020-08-06,1.9681487170577705e-06,3.0055597264801882e-05
2020-08-07,1.9681487170577705e-06,3.0055597264801882e-05
2020-08-10,1.9871745490810442e-06,3.0086586402162227e-05
2020-08-11,1.8717746897068206e-06,2.9217726408991137e-05
2020-08-12,2.6530358763684385e-06,3.583219890238249e-05
2020-08-13,2.2765505567117323e-06,3.0889639308844696e-05
2020-08-14,2.223650430169355e-06,3.053769863736534e-05
2020-08-17,2.223650430169355e-06,3.053769863736534e-05
2020-08-18,4.064401475588069e-06,5.238313118095693e-05
2020-08-19,4.437901023474012e-06,5.5645045382972445e-05
2020-08-20,2.6246684244831064e-06,3.5836986929241375e-05
2020-08-21,2.6246684244831064e-06,3.5836986929241375e-05
2020-08-24,2.4400236619289594e-06,3.441551934133117e-05
2020-08-25,3.2060671384450024e-06,4.038504492077505e-05
2020-08-26,2.599266817900668e-06,3.603457503931271e-05
2020-08-27,3.5326829495078733e-06,4.531706631540888e-05
2020-08-28,3.246644881510218e-06,3.995432891252391e-05
2020-08-31,6.4058791134258965e-06,7.336092854555e-05
2020-09-01,6.687678291891417e-06,7.465859445147123e-05
2020-09-02,6.766875449573168e-06,7.473461539112087e-05
2020-09-03,6.766875449573168e-06,7.473461539112087e-05
2020-09-04,7.016313397044886e-06,7.614857840253444e-05
2020-09-08,7.016313397044886e-06,7.614857840253444e-05
2020-09-09,6.812019499325055e-06,7.574323765397291e-05
2020-09-10,7.276290282573314e-06,7.709450653282666e-05
2020-09-11,7.299841972633915e-06,7.710988683032188e-05
2020-09-14,7.5864945896141386e-06,7.621150706387467e-05
2020-09-15,7.9861330342325e-06,8.020094946144448e-05
2020-09-16,7.651781658152279e-06,7.820107687084589e-05
2020-09-17,7.594301482232353e-06,7.814213190041923e-05
2020-09-18,7.3336331979734065e-06,7.765567551999571e-05
2020-09-21,7.42968753160202e-06,7.78696053129498e-05
2020-09-22,7.427092205281269e-06,7.786680637057722e-05
2020-09-23,7.351662059818196e-06,7.777854072475153e-05
2020-09-24,7.501406736181229e-06,8.118482784378459e-05
2020-09-25,6.856843129756187e-06,7.560150465577307e-05
2020-09-28,7.2707855547408385e-06,7.859172298507268e-05
2020-09-29,7.215577027476905e-06,7.848872178178518e-05
2020-09-30,6.16329157155102e-06,7.192039066274112e-05
2020-10-01,6.371174490136385e-06,7.399687925222943e-05
2020-10-02,9.907216806865159e-06,9.958843051731106e-05
2020-10-05,9.907216806865159e-06,9.958843051731106e-05
2020-10-06,9.907216806865159e-06,9.958843051731106e-05
2020-10-07,1.1147894789256385e-05,0.00010411609517597222
2020-10-08,1.1118070763830225e-05,0.0001039428615802928
2020-10-09,9.045877787557924e-06,9.067729241114742e-05
2020-10-12,9.045877787557924e-06,9.067729241114742e-05
2020-10-13,6.039864506226805e-06,7.617315527124657e-05
2020-10-14,4.79308441133539e-06,6.938404406324929e-05
2020-10-15,4.511339252645644e-06,6.86263123874885e-05
2020-10-16,4.515903371045332e-06,6.879422160105194e-05
2020-10-19,4.443912273302686e-06,6.870079989613556e-05
2020-10-20,6.522104289274311e-06,8.314920432454222e-05
2020-10-21,4.764894526309931e-06,6.371546612491946e-05
2020-10-22,5.250686753282292e-06,6.546346185616439e-05
2020-10-23,7.646565099271916e-06,8.899817165744445e-05
2020-10-26,7.434255403433541e-06,8.858044346090212e-05
2020-10-27,8.233853040393277e-06,9.614716164332176e-05
2020-10-28,5.402571393470359e-06,7.043569819738118e-05
2020-10-29,5.33015478353697e-06,7.038094207672329e-05
2020-10-30,4.506418485741256e-06,6.60837014389574e-05
2020-11-02,4.54371357943507e-06,6.612020169424752e-05
2020-11-03,5.403686424318719e-06,7.002363125763388e-05
2020-11-04,4.513184384394797e-06,6.145327567754778e-05
2020-11-05,4.513184384394797e-06,6.145327567754778e-05
2020-11-06,4.519274380855139e-06,6.14557534008954e-05
2020-11-09,5.173508747997133e-06,6.306000689983645e-05
2020-11-10,5.173508747997133e-06,6.306000689983645e-05
2020-11-11,4.323489822530353e-06,5.616132384246379e-05
2020-11-12,4.8620364221565795e-06,6.087145446715375e-05
2020-11-13,4.884956040587381e-06,6.109542308507274e-05
2020-11-16,4.884956040587381e-06,6.109542308507274e-05
2020-11-17,6.018530324661369e-06,6.735926007638007e-05
2020-11-18,7.654824728034555e-06,7.743994209654234e-05
2020-11-19,8.410410957161763e-06,8.123533835075211e-05
2020-11-20,9.089961882005683e-06,8.352979042257457e-05
2020-11-23,1.3401381468652533e-05,0.00012236941670938997
2020-11-24,1.3266469406907419e-05,0.00012223417135718735
2020-11-25,1.1481879027100733e-05,0.00011555021906524868
2020-11-27,1.1481879027100733e-05,0.00011555021906524868
2020-11-30,9.103839191737025e-06,0.00010725945619614814
2020-12-01,7.213814135391851e-06,8.977321027994795e-05
2020-12-02,4.689226777003568e-06,6.607062642394246e-05
2020-12-03,5.097944132005981e-06,6.784743396653053e-05
2020-12-04,5.462598961817262e-06,6.892072772621391e-05
2020-12-07,2.8574379757784607e-06,3.89547700970194e-05
2020-12-08,2.8574379757784607e-06,3.89547700970194e-05
2020-12-09,4.787947699354275e-06,5.1108744699373374e-05
2020-12-10,3.640034232078526e-06,4.233217077562194e-05
2020-12-11,3.290276719984074e-06,4.067080713450473e-05
2020-12-14,3.290276719984074e-06,4.067080713450473e-05
2020-12-15,3.290276719984074e-06,4.067080713450473e-05
2020-12-16,3.309711832842469e-06,4.3046514766986335e-05
2020-12-17,2.9681506153406554e-06,4.0705242808792994e-05
2020-12-18,2.5567233661698063e-06,3.7943665693645856e-05
2020-12-21,2.362104849943567e-06,3.706431322801279e-05
2020-12-22,3.0173230808076334e-06,4.156143936267187e-05
2020-12-23,3.0909662332220153e-06,4.1744328024978544e-05
2020-12-24,3.0243555053295306e-06,4.316059947451429e-05
2020-12-28,2.6873633969114817e-06,4.162257670860555e-05
2020-12-29,2.124187500697967e-06,3.34327155084499e-05
2020-12-30,2.88446276758251e-06,3.9491365946995775e-05
2020-12-31,2.883731655812841e-06,3.949122347283249e-05
